site_specific	S	new_grp	mean	sd
4021	Mb	Moraxella catarrhalis	Post-Tx-offIS-24M	1.85834396699973	0
4022	Mb	Moraxella catarrhalis	Post-Tx-onIS-2M	0.562014093726063	0
4023	Mb	Moraxella catarrhalis	Post-Tx-onIS-3M	-0.0788983540798016	0.232062789608372
4024	Mb	Moraxella catarrhalis	Post-Tx-onIS-6M	-0.242991526272949	0
4025	Mb	Moraxella catarrhalis	Pre-Tx	0	0
4026	Mb	Moraxella osloensis	Post-Tx-offIS-12M	0.0407515431121583	0.331498465115838
4027	Mb	Moraxella osloensis	Post-Tx-offIS-24M	0.282802007776077	0.582481008510087
4028	Mb	Moraxella osloensis	Post-Tx-onIS-1M	-0.165061505843232	0.0930460430616583
4029	Mb	Moraxella osloensis	Post-Tx-onIS-2M	-0.165061505843232	0.0930460430616583
4030	Mb	Moraxella osloensis	Post-Tx-onIS-3M	-0.0513921323075037	0.207583627737667
4031	Mb	Moraxella osloensis	Post-Tx-onIS-6M	0.163564583395157	0.614039857957673
4032	Mb	Moraxella osloensis	Pre-Tx	0	0
4033	Mb	Mycobacterium NA	Post-Tx-offIS-12M	0.284897593576569	0
4034	Mb	Mycobacterium NA	Post-Tx-onIS-2M	1.34995571574406	0
4035	Mb	Mycobacterium NA	Post-Tx-onIS-3M	0.482373213923591	0.381958056520047
4036	Mb	Mycobacterium NA	Post-Tx-onIS-6M	0.385793316833075	0.301230494824064
4037	Mb	Mycobacterium NA	Pre-Tx	0	0
4038	Mb	Mycobacterium fortuitum	Post-Tx-offIS-24M	-0.283868432425119	0
4039	Mb	Mycobacterium fortuitum	Post-Tx-onIS-3M	0.400429003009329	0.0546275483827469
4040	Mb	Mycobacterium fortuitum	Post-Tx-onIS-6M	0.451520367459518	0.0547670748146213
4041	Mb	Mycobacterium fortuitum	Pre-Tx	0	0
4042	Mb	Mycobacterium iranicum	Post-Tx-offIS-12M	0.374790124499652	0.503292133027464
4043	Mb	Mycobacterium iranicum	Post-Tx-offIS-24M	-0.332522689963422	0
4044	Mb	Mycobacterium iranicum	Post-Tx-onIS-1M	0.216457382467714	0
4045	Mb	Mycobacterium iranicum	Post-Tx-onIS-2M	0.403851071454959	0.232041537295731
4046	Mb	Mycobacterium iranicum	Post-Tx-onIS-3M	0.31393484979579	0.170949481902735
4047	Mb	Mycobacterium iranicum	Post-Tx-onIS-6M	0.540904007241526	0.634807562065644
4048	Mb	Mycobacterium iranicum	Pre-Tx	0	0
4049	Mb	Mycobacterium neoaurum	Post-Tx-offIS-24M	-0.431703734109497	0
4050	Mb	Mycobacterium neoaurum	Post-Tx-onIS-2M	0.14839655525123	0
4051	Mb	Mycobacterium neoaurum	Post-Tx-onIS-3M	0.183172713659695	0
4052	Mb	Mycobacterium neoaurum	Post-Tx-onIS-6M	0.222149993028568	0.0329139987843172
4053	Mb	Mycobacterium neoaurum	Pre-Tx	0	0
4054	Mb	NA NA	Post-Tx-offIS-12M	-0.100948633586582	0.338426178732797
4055	Mb	NA NA	Post-Tx-offIS-24M	0.380291987943443	0.629744032576958
4056	Mb	NA NA	Post-Tx-onIS-1M	-0.482922961569742	0.793670651427151
4057	Mb	NA NA	Post-Tx-onIS-2M	-0.201049085051552	0.4338294335726
4058	Mb	NA NA	Post-Tx-onIS-3M	0.106370475786881	0.527157674435916
4059	Mb	NA NA	Post-Tx-onIS-6M	0.00148786952961232	0.598836207105837
4060	Mb	NA NA	Pre-Tx	0	0
4061	Mb	Neisseria NA	Post-Tx-offIS-12M	0.264920586417815	0.6874928047714
4062	Mb	Neisseria NA	Post-Tx-offIS-24M	-0.10310460271908	0
4063	Mb	Neisseria NA	Post-Tx-onIS-1M	-0.427533098236591	0
4064	Mb	Neisseria NA	Post-Tx-onIS-2M	0.918033321106627	0.385163005706556
4065	Mb	Neisseria NA	Post-Tx-onIS-3M	0.759989441033371	0.870083769915066
4066	Mb	Neisseria NA	Post-Tx-onIS-6M	-0.0324479185524154	0.297753625509339
4067	Mb	Neisseria NA	Pre-Tx	0	0
4068	Mb	Neisseria cinerea	Post-Tx-offIS-24M	0.64187993210457	0
4069	Mb	Neisseria cinerea	Pre-Tx	0	0
4070	Mb	Neisseria elongata	Post-Tx-offIS-12M	0.205338526562035	0.73995414728208
4071	Mb	Neisseria elongata	Post-Tx-offIS-24M	0.745153169013801	0.65778359573331
4072	Mb	Neisseria elongata	Post-Tx-onIS-1M	-0.385822087317399	0.194803329701265
4073	Mb	Neisseria elongata	Post-Tx-onIS-2M	-0.385822087317399	0.194803329701265
4074	Mb	Neisseria elongata	Post-Tx-onIS-3M	-0.434885898174176	0.606646249295496
4075	Mb	Neisseria elongata	Post-Tx-onIS-6M	-0.262005679851718	0.670270106161261
4076	Mb	Neisseria elongata	Pre-Tx	0	0
4077	Mb	Neisseria mucosa	Post-Tx-offIS-12M	1.59135281573515	0
4078	Mb	Neisseria mucosa	Post-Tx-offIS-24M	0.768355388501384	0
4079	Mb	Neisseria mucosa	Post-Tx-onIS-1M	-0.230854993854706	0
4080	Mb	Neisseria mucosa	Post-Tx-onIS-2M	0.389883225734799	0.877856408826806
4081	Mb	Neisseria mucosa	Post-Tx-onIS-3M	0.324803780994412	0.78582017544324
4082	Mb	Neisseria mucosa	Post-Tx-onIS-6M	0.624844753043596	0.184599284340533
4083	Mb	Neisseria mucosa	Pre-Tx	0	0
4084	Mb	Neisseria subflava	Post-Tx-offIS-12M	-0.0256796569539821	1.05959782449145
4085	Mb	Neisseria subflava	Post-Tx-offIS-24M	0.00238837321869395	0.636252719310769
4086	Mb	Neisseria subflava	Post-Tx-onIS-1M	-0.805698738028604	0
4087	Mb	Neisseria subflava	Post-Tx-onIS-2M	-0.362596374635158	0.626641371830582
4088	Mb	Neisseria subflava	Post-Tx-onIS-3M	-0.710463570823246	0.842837666427192
4089	Mb	Neisseria subflava	Post-Tx-onIS-6M	-0.945440123558381	0.389875340786171
4090	Mb	Neisseria subflava	Pre-Tx	0	0
4091	Mb	Paracoccus NA	Post-Tx-offIS-24M	0.407700847619457	0
4092	Mb	Paracoccus NA	Post-Tx-onIS-1M	0.521789118989505	0
4093	Mb	Paracoccus NA	Post-Tx-onIS-3M	0.0770404724416191	0
4094	Mb	Paracoccus NA	Post-Tx-onIS-6M	0.104981277594687	0
4095	Mb	Paracoccus NA	Pre-Tx	0	0
4096	Mb	Paracoccus chinensis	Post-Tx-offIS-12M	0.417817344787035	0.288469583153797
4097	Mb	Paracoccus chinensis	Post-Tx-offIS-24M	0.648026998773736	0
4098	Mb	Paracoccus chinensis	Post-Tx-onIS-1M	0.439625668423017	0.413083887903319
4099	Mb	Paracoccus chinensis	Post-Tx-onIS-3M	0.517976446638608	0
4100	Mb	Paracoccus chinensis	Pre-Tx	0	0
4101	Mb	Paracoccus speluncae	Post-Tx-offIS-12M	-0.00254193332587427	0.25257220307547
4102	Mb	Paracoccus speluncae	Post-Tx-offIS-24M	0.139126495076471	0.376218971867789
4103	Mb	Paracoccus speluncae	Post-Tx-onIS-6M	0.244429634848211	0.215699824919181
4104	Mb	Paracoccus speluncae	Pre-Tx	0	0
4105	Mb	Paracoccus yeei	Post-Tx-offIS-12M	0.375455361911839	0.294058428064687
4106	Mb	Paracoccus yeei	Post-Tx-offIS-24M	0.504979705386855	0.30334080600789
4107	Mb	Paracoccus yeei	Post-Tx-onIS-2M	0.0828472228408156	0
4108	Mb	Paracoccus yeei	Post-Tx-onIS-3M	0.379258040329027	0.361835380682087
4109	Mb	Paracoccus yeei	Post-Tx-onIS-6M	0.2978101845226	0.133370474216365
4110	Mb	Paracoccus yeei	Pre-Tx	0	0
4111	Mb	Parvimonas NA	Post-Tx-offIS-12M	0.218488163328407	0.144091661506565
4112	Mb	Parvimonas NA	Post-Tx-offIS-24M	-0.0737051888174349	0.283258761990312
4113	Mb	Parvimonas NA	Post-Tx-onIS-3M	1.70100294646314	0
4114	Mb	Parvimonas NA	Post-Tx-onIS-6M	1.25080392448453	0
4115	Mb	Parvimonas NA	Pre-Tx	0	0
4116	Mb	Peptoniphilus NA	Post-Tx-offIS-12M	-1.08988516267929	0
4117	Mb	Peptoniphilus NA	Post-Tx-offIS-24M	1.03069523590234	0
4118	Mb	Peptoniphilus NA	Post-Tx-onIS-1M	-0.302396519741414	0
4119	Mb	Peptoniphilus NA	Post-Tx-onIS-2M	-1.08988516267929	0
4120	Mb	Peptoniphilus NA	Post-Tx-onIS-3M	-1.08988516267929	0
4121	Mb	Peptoniphilus NA	Post-Tx-onIS-6M	-1.08988516267929	0
4122	Mb	Peptoniphilus NA	Pre-Tx	0	0
4123	Mb	Peptoniphilus coxii	Post-Tx-offIS-12M	-0.559317173853515	0.0728604066798716
4124	Mb	Peptoniphilus coxii	Post-Tx-onIS-1M	-0.610837261496862	0
4125	Mb	Peptoniphilus coxii	Post-Tx-onIS-2M	-0.610837261496862	0
4126	Mb	Peptoniphilus coxii	Post-Tx-onIS-3M	0.0327568457215127	0.910179515091629
4127	Mb	Peptoniphilus coxii	Post-Tx-onIS-6M	-0.43103506392537	0.0292569427872924
4128	Mb	Peptoniphilus coxii	Pre-Tx	0	0
4129	Mb	Peptoniphilus harei	Post-Tx-offIS-12M	0.233054575606072	0.601046894429668
4130	Mb	Peptoniphilus harei	Post-Tx-offIS-24M	0.0231115156451967	0.191556324254986
4131	Mb	Peptoniphilus harei	Post-Tx-onIS-1M	0.0835791700222847	0
4132	Mb	Peptoniphilus harei	Post-Tx-onIS-2M	0.298531548260457	0
4133	Mb	Peptoniphilus harei	Post-Tx-onIS-3M	-0.138390330259588	0.649011652780287
4134	Mb	Peptoniphilus harei	Post-Tx-onIS-6M	0.187143297487589	0.723859185281749
4135	Mb	Peptoniphilus harei	Pre-Tx	0	0
4136	Mb	Peptostreptococcus NA	Post-Tx-offIS-12M	0.189796727466573	0.254951754175698
4137	Mb	Peptostreptococcus NA	Post-Tx-onIS-3M	0.327339358677203	0.535491876876944
4138	Mb	Peptostreptococcus NA	Post-Tx-onIS-6M	-0.0968883031686707	0
4139	Mb	Peptostreptococcus NA	Pre-Tx	0	0
4140	Mb	Peptostreptococcus stomatis	Post-Tx-offIS-12M	0.116599972364678	0
4141	Mb	Peptostreptococcus stomatis	Post-Tx-offIS-24M	0.0968655699666483	0.259033519157465
4142	Mb	Peptostreptococcus stomatis	Post-Tx-onIS-3M	1.01021188971341	0
4143	Mb	Peptostreptococcus stomatis	Pre-Tx	0	0
4144	Mb	Porphyromonas NA	Post-Tx-offIS-12M	0.811457297280228	0.589639683227689
4145	Mb	Porphyromonas NA	Post-Tx-onIS-2M	0.361457012543202	0.210904037336714
4146	Mb	Porphyromonas NA	Post-Tx-onIS-3M	0.720780945699599	0.63590631630425
4147	Mb	Porphyromonas NA	Post-Tx-onIS-6M	0.490246537446688	0
4148	Mb	Porphyromonas NA	Pre-Tx	0	0
4149	Mb	Prevotella NA	Post-Tx-offIS-12M	0.201522444685927	0.574688572227469
4150	Mb	Prevotella NA	Post-Tx-offIS-24M	-0.135974035847699	0
4151	Mb	Prevotella NA	Post-Tx-onIS-1M	-0.100993099598914	0.0890205881870786
4152	Mb	Prevotella NA	Post-Tx-onIS-2M	0.175233072484891	0.223909465204489
4153	Mb	Prevotella NA	Post-Tx-onIS-3M	0.0853607998286064	0.510027540712726
4154	Mb	Prevotella NA	Post-Tx-onIS-6M	-0.0677715893303394	0.322775870386317
4155	Mb	Prevotella NA	Pre-Tx	0	0
4156	Mb	Prevotella bivia	Post-Tx-offIS-12M	-0.126621332003732	1.09495800948614
4157	Mb	Prevotella bivia	Post-Tx-offIS-24M	1.12970943480354	1.36825840242578
4158	Mb	Prevotella bivia	Post-Tx-onIS-1M	-0.526702090780158	0
4159	Mb	Prevotella bivia	Post-Tx-onIS-2M	-0.527990038656046	0
4160	Mb	Prevotella bivia	Post-Tx-onIS-3M	-1.13174734296656	0.727007007032024
4161	Mb	Prevotella bivia	Post-Tx-onIS-6M	-1.10356095637435	0.775227183800192
4162	Mb	Prevotella bivia	Pre-Tx	0	0
4163	Mb	Prevotella melaninogenica	Post-Tx-offIS-12M	0.410215916856416	0.49178364924293
4164	Mb	Prevotella melaninogenica	Post-Tx-offIS-24M	0.401393839843865	0.278457808733163
4165	Mb	Prevotella melaninogenica	Post-Tx-onIS-1M	-0.38786897866166	0.233490865730112
4166	Mb	Prevotella melaninogenica	Post-Tx-onIS-2M	-0.0392694431829197	0.726485056641107
4167	Mb	Prevotella melaninogenica	Post-Tx-onIS-3M	0.0529540384257002	0.856908755101283
4168	Mb	Prevotella melaninogenica	Post-Tx-onIS-6M	0.907840949359899	0.141787709293892
4169	Mb	Prevotella melaninogenica	Pre-Tx	0	0
4170	Mb	Prevotella timonensis	Post-Tx-offIS-12M	0.425817993149632	0
4171	Mb	Prevotella timonensis	Post-Tx-offIS-24M	0.887338826563433	1.08859692045901
4172	Mb	Prevotella timonensis	Pre-Tx	0	0
4173	Mb	Prevotella_7 NA	Post-Tx-offIS-12M	0.0218268129891496	1.08948096657533
4174	Mb	Prevotella_7 NA	Post-Tx-offIS-24M	-1.22553731768905	0
4175	Mb	Prevotella_7 NA	Post-Tx-onIS-1M	0.205960773406565	0
4176	Mb	Prevotella_7 NA	Post-Tx-onIS-2M	0.499096491443554	0.0536915004089077
4177	Mb	Prevotella_7 NA	Post-Tx-onIS-3M	0.529436584843594	0
4178	Mb	Prevotella_7 NA	Post-Tx-onIS-6M	1.43308726934179	0
4179	Mb	Prevotella_7 NA	Pre-Tx	0	0
4180	Mb	Prevotella_7 denticola	Post-Tx-offIS-12M	0.372478604701976	0
4181	Mb	Prevotella_7 denticola	Post-Tx-offIS-24M	-0.38703749247405	0
4182	Mb	Prevotella_7 denticola	Post-Tx-onIS-2M	0.419844750143453	0
4183	Mb	Prevotella_7 denticola	Post-Tx-onIS-3M	0.271127277241507	0
4184	Mb	Prevotella_7 denticola	Pre-Tx	0	0
4185	Mb	Prevotella_7 jejuni	Post-Tx-offIS-12M	0.116599972364678	0
4186	Mb	Prevotella_7 jejuni	Post-Tx-onIS-2M	0.346743258465373	0
4187	Mb	Prevotella_7 jejuni	Post-Tx-onIS-3M	0.156386600392609	0
4188	Mb	Prevotella_7 jejuni	Pre-Tx	0	0
4189	Mb	Prevotella_7 melaninogenica	Post-Tx-offIS-12M	-0.12547499643949	0.96918670537163
4190	Mb	Prevotella_7 melaninogenica	Post-Tx-offIS-24M	0.103686806967597	0.448541717854328
4191	Mb	Prevotella_7 melaninogenica	Post-Tx-onIS-1M	-1.0072643140828	0
4192	Mb	Prevotella_7 melaninogenica	Post-Tx-onIS-2M	0.322165822115509	0.279888188873542
4193	Mb	Prevotella_7 melaninogenica	Post-Tx-onIS-3M	0.39142516109113	0.240448238623737
4194	Mb	Prevotella_7 melaninogenica	Post-Tx-onIS-6M	-0.195606038565955	0.586545435382435
4195	Mb	Prevotella_7 melaninogenica	Pre-Tx	0	0
4196	Mb	Proteus NA	Post-Tx-offIS-12M	-0.135974035847699	0
4197	Mb	Proteus NA	Post-Tx-offIS-24M	-0.135974035847699	0
4198	Mb	Proteus NA	Post-Tx-onIS-1M	0.978861745202065	0
4199	Mb	Proteus NA	Post-Tx-onIS-3M	0.910776815658234	0
4200	Mb	Proteus NA	Pre-Tx	0	0
4201	Mb	Pseudomonas NA	Post-Tx-onIS-3M	0.156386600392609	0
4202	Mb	Pseudomonas NA	Pre-Tx	0	0
4203	Mb	Pseudomonas aeruginosa	Post-Tx-offIS-12M	-0.463005134894279	0.637503012566434
4204	Mb	Pseudomonas aeruginosa	Post-Tx-offIS-24M	0.109586305442157	1.10238585382015
4205	Mb	Pseudomonas aeruginosa	Post-Tx-onIS-1M	0.0663183257653321	0.644132973042457
4206	Mb	Pseudomonas aeruginosa	Post-Tx-onIS-2M	-0.702721099645087	0
4207	Mb	Pseudomonas aeruginosa	Post-Tx-onIS-3M	0.0591296190437815	1.13777509594469
4208	Mb	Pseudomonas aeruginosa	Post-Tx-onIS-6M	-0.733723184537034	0.111861910353568
4209	Mb	Pseudomonas aeruginosa	Pre-Tx	0	0
4210	Mb	Pseudomonas fragi	Post-Tx-offIS-12M	0.216685694706794	0
4211	Mb	Pseudomonas fragi	Post-Tx-offIS-24M	0.569054896679449	0
4212	Mb	Pseudomonas fragi	Post-Tx-onIS-1M	-0.166645238378159	0
4213	Mb	Pseudomonas fragi	Post-Tx-onIS-2M	-0.166645238378159	0
4214	Mb	Pseudomonas fragi	Post-Tx-onIS-3M	0.00826373764076825	0.247358646066757
4215	Mb	Pseudomonas fragi	Pre-Tx	0	0
4216	Mb	Pseudomonas putida	Post-Tx-offIS-12M	0.347221307690333	0.199025393763512
4217	Mb	Pseudomonas putida	Post-Tx-onIS-3M	0.420355029010762	0.10014826501474
4218	Mb	Pseudomonas putida	Post-Tx-onIS-6M	0.561109783333448	0
4219	Mb	Pseudomonas putida	Pre-Tx	0	0
4220	Mb	Roseomonas mucosa	Post-Tx-offIS-12M	0.37183690138081	0.496480610038372
4221	Mb	Roseomonas mucosa	Post-Tx-offIS-24M	0.380460489158682	0.290292338452185
4222	Mb	Roseomonas mucosa	Post-Tx-onIS-2M	0.0828472228408156	0
4223	Mb	Roseomonas mucosa	Post-Tx-onIS-3M	0.0968232322141014	0
4224	Mb	Roseomonas mucosa	Pre-Tx	0	0
4225	Mb	Rothia aeria	Post-Tx-offIS-12M	0.119415636788845	0.357256568597695
4226	Mb	Rothia aeria	Post-Tx-offIS-24M	0.0428552939313285	0.961311405979347
4227	Mb	Rothia aeria	Post-Tx-onIS-1M	-0.322396495311463	0.222413153594718
4228	Mb	Rothia aeria	Post-Tx-onIS-2M	0.116315088232306	0.2750813276333
4229	Mb	Rothia aeria	Post-Tx-onIS-3M	-0.0227017853782869	0.260036787315194
4230	Mb	Rothia aeria	Post-Tx-onIS-6M	0.592791338334023	0.778336557907528
4231	Mb	Rothia aeria	Pre-Tx	0	0
4232	Mb	Rothia dentocariosa	Post-Tx-offIS-12M	0.145310654720885	0.721832752028939
4233	Mb	Rothia dentocariosa	Post-Tx-offIS-24M	0.441396676464506	0.477395004403991
4234	Mb	Rothia dentocariosa	Post-Tx-onIS-1M	-0.375144942728881	0.882952527909815
4235	Mb	Rothia dentocariosa	Post-Tx-onIS-2M	0.146879662700846	1.40568949710115
4236	Mb	Rothia dentocariosa	Post-Tx-onIS-3M	0.582002597516117	1.03950203700645
4237	Mb	Rothia dentocariosa	Post-Tx-onIS-6M	0.290287041979477	1.04292996116816
4238	Mb	Rothia dentocariosa	Pre-Tx	0	0
4239	Mb	Rothia mucilaginosa	Post-Tx-offIS-12M	0.546056821364152	0.501853433824381
4240	Mb	Rothia mucilaginosa	Post-Tx-offIS-24M	0.549209192246915	0.718718917978847
4241	Mb	Rothia mucilaginosa	Post-Tx-onIS-1M	0.567075751785344	0.71109748712379
4242	Mb	Rothia mucilaginosa	Post-Tx-onIS-2M	0.334566772648012	0.319216387384158
4243	Mb	Rothia mucilaginosa	Post-Tx-onIS-3M	0.251015441011565	0.418978053454932
4244	Mb	Rothia mucilaginosa	Post-Tx-onIS-6M	-0.114694641903603	0.868072622957957
4245	Mb	Rothia mucilaginosa	Pre-Tx	0	0
4246	Mb	Schaalia odontolytica	Post-Tx-offIS-12M	1.00696110820141	0
4247	Mb	Schaalia odontolytica	Post-Tx-offIS-24M	1.08555269032982	0
4248	Mb	Schaalia odontolytica	Pre-Tx	0	0
4249	Mb	Serratia NA	Post-Tx-onIS-2M	0.0828472228408156	0
4250	Mb	Serratia NA	Pre-Tx	0	0
4251	Mb	Sphingomonas NA	Post-Tx-offIS-12M	0.102425922315835	0.151840701700894
4252	Mb	Sphingomonas NA	Post-Tx-offIS-24M	-0.322827124758826	0
4253	Mb	Sphingomonas NA	Post-Tx-onIS-1M	0.687971743312048	0
4254	Mb	Sphingomonas NA	Pre-Tx	0	0
4255	Mb	Sphingomonas koreensis	Post-Tx-onIS-1M	0.205960773406565	0
4256	Mb	Sphingomonas koreensis	Post-Tx-onIS-3M	0.89695341822583	0
4257	Mb	Sphingomonas koreensis	Pre-Tx	0	0
4258	Mb	Staphylococcus NA	Post-Tx-offIS-12M	-0.276336938444272	0.762349808809534
4259	Mb	Staphylococcus NA	Post-Tx-offIS-24M	-2.02291705286727	0
4260	Mb	Staphylococcus NA	Post-Tx-onIS-1M	-0.210871445995679	0.506857953592164
4261	Mb	Staphylococcus NA	Post-Tx-onIS-2M	0.115093622651084	1.72056989409411
4262	Mb	Staphylococcus NA	Post-Tx-onIS-3M	-0.249126432758854	0.592527326018204
4263	Mb	Staphylococcus NA	Post-Tx-onIS-6M	-1.13930612268811	0
4264	Mb	Staphylococcus NA	Pre-Tx	0	0
4265	Mb	Staphylococcus arlettae	Post-Tx-onIS-6M	0.385725636598799	0.217053756587025
4266	Mb	Staphylococcus arlettae	Pre-Tx	0	0
4267	Mb	Staphylococcus aureus	Post-Tx-offIS-12M	-1.4175827176127	1.19546984322716
4268	Mb	Staphylococcus aureus	Post-Tx-offIS-24M	-1.38099553854606	1.30564383115186
4269	Mb	Staphylococcus aureus	Post-Tx-onIS-1M	-0.413304577388545	1.23612682047643
4270	Mb	Staphylococcus aureus	Post-Tx-onIS-2M	-1.53496847608617	1.54034223824694
4271	Mb	Staphylococcus aureus	Post-Tx-onIS-3M	-1.63864919767493	0.946157418425691
4272	Mb	Staphylococcus aureus	Post-Tx-onIS-6M	-1.70463139582932	0.860510235374613
4273	Mb	Staphylococcus aureus	Pre-Tx	0	0
4274	Mb	Staphylococcus capitis	Post-Tx-offIS-12M	0.310246913503839	0.818818308759617
4275	Mb	Staphylococcus capitis	Post-Tx-offIS-24M	0.075152348840756	1.03009106191074
4276	Mb	Staphylococcus capitis	Post-Tx-onIS-1M	-0.388599317519001	0
4277	Mb	Staphylococcus capitis	Post-Tx-onIS-2M	0.00171538421167847	0.603363999968429
4278	Mb	Staphylococcus capitis	Post-Tx-onIS-3M	0.336772362990025	0.601344036729219
4279	Mb	Staphylococcus capitis	Post-Tx-onIS-6M	0.168507170889618	0.839240367926387
4280	Mb	Staphylococcus capitis	Pre-Tx	0	0
4281	Mb	Staphylococcus caprae	Post-Tx-onIS-1M	0.857329379981025	0
4282	Mb	Staphylococcus caprae	Post-Tx-onIS-2M	1.18994174402387	0
4283	Mb	Staphylococcus caprae	Post-Tx-onIS-3M	0.718130992377092	0.866132855861237
4284	Mb	Staphylococcus caprae	Post-Tx-onIS-6M	-0.192692363630972	0
4285	Mb	Staphylococcus caprae	Pre-Tx	0	0
4286	Mb	Staphylococcus cohnii	Post-Tx-offIS-12M	0.30415164586123	0.197707051792889
4287	Mb	Staphylococcus cohnii	Post-Tx-offIS-24M	0.343536107931656	0.234432463526985
4288	Mb	Staphylococcus cohnii	Post-Tx-onIS-2M	0.268044802901144	0.261908929439993
4289	Mb	Staphylococcus cohnii	Post-Tx-onIS-3M	0.577367255114921	0.38156763705155
4290	Mb	Staphylococcus cohnii	Post-Tx-onIS-6M	0.341524987382899	0
4291	Mb	Staphylococcus cohnii	Pre-Tx	0	0
4292	Mb	Staphylococcus epidermidis	Post-Tx-offIS-12M	-0.331416154070962	0.819140824385484
4293	Mb	Staphylococcus epidermidis	Post-Tx-offIS-24M	-0.310077508567647	0.455721152817316
4294	Mb	Staphylococcus epidermidis	Post-Tx-onIS-1M	0.159173089687023	1.58233206441682
4295	Mb	Staphylococcus epidermidis	Post-Tx-onIS-2M	-0.311782571474498	0.903075140034182
4296	Mb	Staphylococcus epidermidis	Post-Tx-onIS-3M	-0.245479403773652	1.00351455211733
4297	Mb	Staphylococcus epidermidis	Post-Tx-onIS-6M	-0.133703737868238	0.736293862824744
4298	Mb	Staphylococcus epidermidis	Pre-Tx	0	0
4299	Mb	Staphylococcus haemolyticus	Post-Tx-offIS-12M	-0.485494960744044	1.30562883435958
4300	Mb	Staphylococcus haemolyticus	Post-Tx-offIS-24M	-0.716803106134691	1.0433725083907
4301	Mb	Staphylococcus haemolyticus	Post-Tx-onIS-2M	0.365408040762724	0.0156990978074309
4302	Mb	Staphylococcus haemolyticus	Post-Tx-onIS-3M	-0.767027999863526	1.21343835538206
4303	Mb	Staphylococcus haemolyticus	Post-Tx-onIS-6M	-0.700853528739063	1.07579430894427
4304	Mb	Staphylococcus haemolyticus	Pre-Tx	0	0
4305	Mb	Staphylococcus hominis	Post-Tx-offIS-12M	0.726224669896042	0.76724690700589
4306	Mb	Staphylococcus hominis	Post-Tx-offIS-24M	0.301217107398344	0.518358549892141
4307	Mb	Staphylococcus hominis	Post-Tx-onIS-1M	-0.168011255490598	0.708202826415342
4308	Mb	Staphylococcus hominis	Post-Tx-onIS-2M	0.239104162126834	0.558482171175175
4309	Mb	Staphylococcus hominis	Post-Tx-onIS-3M	-0.193192700177937	0.773780758058823
4310	Mb	Staphylococcus hominis	Post-Tx-onIS-6M	0.253555178080648	0.362120308802928
4311	Mb	Staphylococcus hominis	Pre-Tx	0	0
4312	Mb	Staphylococcus lugdunensis	Post-Tx-offIS-12M	-0.729310384748218	0.469917787026107
4313	Mb	Staphylococcus lugdunensis	Post-Tx-offIS-24M	-0.762809834210693	0.659478714168466
4314	Mb	Staphylococcus lugdunensis	Post-Tx-onIS-1M	-0.303881786774514	0
4315	Mb	Staphylococcus lugdunensis	Post-Tx-onIS-2M	-0.662311485823269	0
4316	Mb	Staphylococcus lugdunensis	Post-Tx-onIS-3M	-0.662311485823269	0
4317	Mb	Staphylococcus lugdunensis	Post-Tx-onIS-6M	-0.662311485823269	0
4318	Mb	Staphylococcus lugdunensis	Pre-Tx	0	0
4319	Mb	Staphylococcus saccharolyticus	Post-Tx-offIS-24M	-0.0335344906663339	0
4320	Mb	Staphylococcus saccharolyticus	Post-Tx-onIS-2M	0.51843222792629	0
4321	Mb	Staphylococcus saccharolyticus	Post-Tx-onIS-3M	0.92143808181443	0
4322	Mb	Staphylococcus saccharolyticus	Pre-Tx	0	0
4323	Mb	Staphylococcus warneri	Post-Tx-offIS-12M	0.233115223442052	0.352821360056825
4324	Mb	Staphylococcus warneri	Post-Tx-offIS-24M	0.167673989745285	0.48810782051461
4325	Mb	Staphylococcus warneri	Post-Tx-onIS-1M	0.154586197245218	0
4326	Mb	Staphylococcus warneri	Post-Tx-onIS-2M	0.21232533756279	0
4327	Mb	Staphylococcus warneri	Post-Tx-onIS-3M	0.218513393834144	0.060198516267605
4328	Mb	Staphylococcus warneri	Post-Tx-onIS-6M	0.326064997376202	0.268974318601156
4329	Mb	Staphylococcus warneri	Pre-Tx	0	0
4330	Mb	Stenotrophomonas maltophilia	Post-Tx-offIS-12M	0.744576173192485	0.754451640330586
4331	Mb	Stenotrophomonas maltophilia	Post-Tx-offIS-24M	0.579300622891844	0.39552051470551
4332	Mb	Stenotrophomonas maltophilia	Post-Tx-onIS-2M	0.0828472228408156	0
4333	Mb	Stenotrophomonas maltophilia	Post-Tx-onIS-3M	1.11618108745986	0
4334	Mb	Stenotrophomonas maltophilia	Pre-Tx	0	0
4335	Mb	Streptobacillus NA	Post-Tx-offIS-24M	0.22630608887511	0.484720012484105
4336	Mb	Streptobacillus NA	Pre-Tx	0	0
4337	Mb	Streptococcus NA	Post-Tx-offIS-12M	0.175946001121577	0.555265478352761
4338	Mb	Streptococcus NA	Post-Tx-offIS-24M	0.677247569890645	0.256131590583045
4339	Mb	Streptococcus NA	Post-Tx-onIS-1M	0.696470146871236	0.477195713809208
4340	Mb	Streptococcus NA	Post-Tx-onIS-2M	1.26081971656003	0.811387523437438
4341	Mb	Streptococcus NA	Post-Tx-onIS-3M	0.390576511184602	1.02583688396925
4342	Mb	Streptococcus NA	Post-Tx-onIS-6M	-0.235882525953707	0.726863245615885
4343	Mb	Streptococcus NA	Pre-Tx	0	0
