subject_id	final_taxa	Group	site_specific	rela_abu
3310	Pt14	Corynebacterium tuberculostearicum	Post-Tx-offIS-12M	Hp	0.0545308740978348
3311	Pt14	Corynebacterium tuberculostearicum	Post-Tx-offIS-12M	Ic	0.60432156133829
3312	Pt14	Corynebacterium tuberculostearicum	Post-Tx-offIS-12M	Mb	0.202361782071927
3313	Pt14	Corynebacterium tuberculostearicum	Post-Tx-offIS-12M	Pc	0.130042313117066
3314	Pt14	Corynebacterium tuberculostearicum	Post-Tx-offIS-12M	Ph	0.0227272727272727
3315	Pt14	Corynebacterium tuberculostearicum	Post-Tx-offIS-12M	Ra	0.306813186813187
3316	Pt14	Corynebacterium tuberculostearicum	Post-Tx-offIS-12M	Vf	0.0447664359861592
3317	Pt14	Cutibacterium acnes	Pre-Tx	Ac	0.0335892514395393
3318	Pt14	Cutibacterium acnes	Pre-Tx	Hp	0.0956541733731892
3319	Pt14	Cutibacterium acnes	Pre-Tx	Ic	0
3320	Pt14	Cutibacterium acnes	Pre-Tx	Pc	0.0116023831922233
3321	Pt14	Cutibacterium acnes	Pre-Tx	Ph	0
3322	Pt14	Cutibacterium acnes	Pre-Tx	Ra	0.0156782549420586
3323	Pt14	Cutibacterium acnes	Pre-Tx	Vf	0.0824025812856788
3324	Pt14	Cutibacterium acnes	Post-Tx-offIS-12M	Ac	0.629738267148014
3325	Pt14	Cutibacterium acnes	Post-Tx-offIS-12M	Hp	0.276663993584603
3326	Pt14	Cutibacterium acnes	Post-Tx-offIS-12M	Ic	0.0664498141263941
3327	Pt14	Cutibacterium acnes	Post-Tx-offIS-12M	Mb	0.216049382716049
3328	Pt14	Cutibacterium acnes	Post-Tx-offIS-12M	Pc	0.147813822284908
3329	Pt14	Cutibacterium acnes	Post-Tx-offIS-12M	Ph	0.00556092843326886
3330	Pt14	Cutibacterium acnes	Post-Tx-offIS-12M	Ra	0.174065934065934
3331	Pt14	Cutibacterium acnes	Post-Tx-offIS-12M	Vf	0.806228373702422
3332	Pt14	Firmicutes	Pre-Tx	Ac	0.0391074856046066
3333	Pt14	Firmicutes	Pre-Tx	Hp	0.0531156587721315
3334	Pt14	Firmicutes	Pre-Tx	Ic	0.00635825476869108
3335	Pt14	Firmicutes	Pre-Tx	Pc	0.116650987770461
3336	Pt14	Firmicutes	Pre-Tx	Ph	0.0760719225449517
3337	Pt14	Firmicutes	Pre-Tx	Ra	0.0412406271301977
3338	Pt14	Firmicutes	Pre-Tx	Vf	0.1156614544552
3339	Pt14	Firmicutes	Post-Tx-offIS-12M	Ac	0.0613718411552347
3340	Pt14	Firmicutes	Post-Tx-offIS-12M	Hp	0.355252606255012
3341	Pt14	Firmicutes	Post-Tx-offIS-12M	Ic	0.10525092936803
3342	Pt14	Firmicutes	Post-Tx-offIS-12M	Mb	0.274288781535159
3343	Pt14	Firmicutes	Post-Tx-offIS-12M	Pc	0.249647390691114
3344	Pt14	Firmicutes	Post-Tx-offIS-12M	Ph	0.0302224371373307
3345	Pt14	Firmicutes	Post-Tx-offIS-12M	Ra	0.02
3346	Pt14	Firmicutes	Post-Tx-offIS-12M	Vf	0.0456314878892734
3347	Pt14	Gammaproteobacteria	Pre-Tx	Ac	0.00239923224568138
3348	Pt14	Gammaproteobacteria	Pre-Tx	Hp	0.0071280754196367
3349	Pt14	Gammaproteobacteria	Pre-Tx	Ic	0.000219250164437623
3350	Pt14	Gammaproteobacteria	Pre-Tx	Pc	0.0238319222326748
3351	Pt14	Gammaproteobacteria	Pre-Tx	Ph	0.00368833563854311
3352	Pt14	Gammaproteobacteria	Pre-Tx	Ra	0.000340831629175187
3353	Pt14	Gammaproteobacteria	Pre-Tx	Vf	0.0124100273020601
3354	Pt14	Gammaproteobacteria	Post-Tx-offIS-12M	Ac	0.00248194945848376
3355	Pt14	Gammaproteobacteria	Post-Tx-offIS-12M	Hp	0.00614808874632452
3356	Pt14	Gammaproteobacteria	Post-Tx-offIS-12M	Ic	0.00232342007434944
3357	Pt14	Gammaproteobacteria	Post-Tx-offIS-12M	Mb	0.00724637681159421
3358	Pt14	Gammaproteobacteria	Post-Tx-offIS-12M	Pc	0.0143864598025388
3359	Pt14	Gammaproteobacteria	Post-Tx-offIS-12M	Ph	0
3360	Pt14	Gammaproteobacteria	Post-Tx-offIS-12M	Ra	0.00087912087912088
3361	Pt14	Gammaproteobacteria	Post-Tx-offIS-12M	Vf	0.00281141868512111
3362	Pt14	Micrococcus luteus	Pre-Tx	Ac	0.107245681381958
3363	Pt14	Micrococcus luteus	Pre-Tx	Hp	0.131294550471373
3364	Pt14	Micrococcus luteus	Pre-Tx	Ic	0.00131550098662574
3365	Pt14	Micrococcus luteus	Pre-Tx	Pc	0.0921919096895579
3366	Pt14	Micrococcus luteus	Pre-Tx	Ph	0.0177501152604887
3367	Pt14	Micrococcus luteus	Pre-Tx	Ra	0.00783912747102931
3368	Pt14	Micrococcus luteus	Pre-Tx	Vf	0.127326880119136
3369	Pt14	Micrococcus luteus	Post-Tx-offIS-12M	Ac	0.0042870036101083
3370	Pt14	Micrococcus luteus	Post-Tx-offIS-12M	Hp	0.00240577385725742
3371	Pt14	Micrococcus luteus	Post-Tx-offIS-12M	Ic	0.00906133828996283
3372	Pt14	Micrococcus luteus	Post-Tx-offIS-12M	Mb	0.0217391304347826
3373	Pt14	Micrococcus luteus	Post-Tx-offIS-12M	Pc	0.0442877291960508
3374	Pt14	Micrococcus luteus	Post-Tx-offIS-12M	Ph	0.00169245647969052
3375	Pt14	Micrococcus luteus	Post-Tx-offIS-12M	Ra	0.00021978021978022
3376	Pt14	Micrococcus luteus	Post-Tx-offIS-12M	Vf	0.00151384083044983
3377	Pt14	Staphylococcus aureus	Pre-Tx	Ac	0
3378	Pt14	Staphylococcus aureus	Pre-Tx	Hp	0
3379	Pt14	Staphylococcus aureus	Pre-Tx	Ic	0.0037272527954396
3380	Pt14	Staphylococcus aureus	Pre-Tx	Pc	0.00721229225462527
3381	Pt14	Staphylococcus aureus	Pre-Tx	Ph	0
3382	Pt14	Staphylococcus aureus	Pre-Tx	Ra	0.697000681663258
3383	Pt14	Staphylococcus aureus	Pre-Tx	Vf	0
3384	Pt14	Staphylococcus aureus	Post-Tx-offIS-12M	Ac	0
3385	Pt14	Staphylococcus aureus	Post-Tx-offIS-12M	Hp	0
3386	Pt14	Staphylococcus aureus	Post-Tx-offIS-12M	Ic	0
3387	Pt14	Staphylococcus aureus	Post-Tx-offIS-12M	Mb	0
3388	Pt14	Staphylococcus aureus	Post-Tx-offIS-12M	Pc	0
3389	Pt14	Staphylococcus aureus	Post-Tx-offIS-12M	Ph	0
3390	Pt14	Staphylococcus aureus	Post-Tx-offIS-12M	Ra	0
3391	Pt14	Staphylococcus aureus	Post-Tx-offIS-12M	Vf	0
3392	Pt14	Staphylococcus epidermidis	Pre-Tx	Ac	0.148272552783109
3393	Pt14	Staphylococcus epidermidis	Pre-Tx	Hp	0.161416417567257
3394	Pt14	Staphylococcus epidermidis	Pre-Tx	Ic	0.740627055470292
3395	Pt14	Staphylococcus epidermidis	Pre-Tx	Pc	0.0652242082157416
3396	Pt14	Staphylococcus epidermidis	Pre-Tx	Ph	0.0405716920239742
3397	Pt14	Staphylococcus epidermidis	Pre-Tx	Ra	0.152692569870484
3398	Pt14	Staphylococcus epidermidis	Pre-Tx	Vf	0.100521221146687
3399	Pt14	Staphylococcus epidermidis	Post-Tx-offIS-12M	Ac	0.0733303249097473
3400	Pt14	Staphylococcus epidermidis	Post-Tx-offIS-12M	Hp	0.176423416198877
3401	Pt14	Staphylococcus epidermidis	Post-Tx-offIS-12M	Ic	0.151022304832714
3402	Pt14	Staphylococcus epidermidis	Post-Tx-offIS-12M	Mb	0.0904455179817498
3403	Pt14	Staphylococcus epidermidis	Post-Tx-offIS-12M	Pc	0.0561354019746122
3404	Pt14	Staphylococcus epidermidis	Post-Tx-offIS-12M	Ph	0.0674564796905222
3405	Pt14	Staphylococcus epidermidis	Post-Tx-offIS-12M	Ra	0.334285714285714
3406	Pt14	Staphylococcus epidermidis	Post-Tx-offIS-12M	Vf	0.0339532871972318
3407	Pt14	Staphylococcus hominis	Pre-Tx	Ac	0.0256717850287908
3408	Pt14	Staphylococcus hominis	Pre-Tx	Hp	0.0163255920901357
3409	Pt14	Staphylococcus hominis	Pre-Tx	Ic	0.0265292698969524
3410	Pt14	Staphylococcus hominis	Pre-Tx	Pc	0.0655377861398558
3411	Pt14	Staphylococcus hominis	Pre-Tx	Ph	0.716920239741817
3412	Pt14	Staphylococcus hominis	Pre-Tx	Ra	0.00579413769597819
3413	Pt14	Staphylococcus hominis	Pre-Tx	Vf	0.0337552742616034
3414	Pt14	Staphylococcus hominis	Post-Tx-offIS-12M	Ac	0.0101534296028881
3415	Pt14	Staphylococcus hominis	Post-Tx-offIS-12M	Hp	0.00855386260358193
3416	Pt14	Staphylococcus hominis	Post-Tx-offIS-12M	Ic	0.00882899628252788
3417	Pt14	Staphylococcus hominis	Post-Tx-offIS-12M	Mb	0.0273752012882447
3418	Pt14	Staphylococcus hominis	Post-Tx-offIS-12M	Pc	0.108603667136812
3419	Pt14	Staphylococcus hominis	Post-Tx-offIS-12M	Ph	0.807301740812379
3420	Pt14	Staphylococcus hominis	Post-Tx-offIS-12M	Ra	0.0010989010989011
3421	Pt14	Staphylococcus hominis	Post-Tx-offIS-12M	Vf	0.00583910034602076
3422	Pt18	Actinobacteriota	Pre-Tx	Ac	0.0132450331125828
3423	Pt18	Actinobacteriota	Pre-Tx	Hp	0.0701412566975159
3424	Pt18	Actinobacteriota	Pre-Tx	Ic	0.00521251002405774
3425	Pt18	Actinobacteriota	Pre-Tx	Mb	0.0414896275931017
3426	Pt18	Actinobacteriota	Pre-Tx	Pc	0.154680594616312
3427	Pt18	Actinobacteriota	Pre-Tx	Ph	0.137119548164418
3428	Pt18	Actinobacteriota	Pre-Tx	Ra	0.0942688805570434
3429	Pt18	Actinobacteriota	Pre-Tx	Vf	0.00903251706142111
3430	Pt18	Actinobacteriota	Post-Tx-onIS-3M	Ac	0.16140350877193
3431	Pt18	Actinobacteriota	Post-Tx-onIS-3M	Hp	0.116151740320688
3432	Pt18	Actinobacteriota	Post-Tx-onIS-3M	Ic	0.0720930232558139
3433	Pt18	Actinobacteriota	Post-Tx-onIS-3M	Mb	0.0299046993098915
3434	Pt18	Actinobacteriota	Post-Tx-onIS-3M	Pc	0.0279400558801118
3435	Pt18	Actinobacteriota	Post-Tx-onIS-3M	Ph	0.00255804801259347
3436	Pt18	Actinobacteriota	Post-Tx-onIS-3M	Ra	0.0403759880367442
3437	Pt18	Actinobacteriota	Post-Tx-onIS-3M	Vf	0.00783545543584721
3438	Pt18	Actinobacteriota	Post-Tx-onIS-6M	Ac	0.304832713754647
3439	Pt18	Actinobacteriota	Post-Tx-onIS-6M	Hp	0.16905737704918
3440	Pt18	Actinobacteriota	Post-Tx-onIS-6M	Ic	0.107724102299148
3441	Pt18	Actinobacteriota	Post-Tx-onIS-6M	Mb	0.326497128794094
3442	Pt18	Actinobacteriota	Post-Tx-onIS-6M	Pc	0.0318499127399651
3443	Pt18	Actinobacteriota	Post-Tx-onIS-6M	Ph	0.331136738056013
3444	Pt18	Actinobacteriota	Post-Tx-onIS-6M	Ra	0.000776096235933256
3445	Pt18	Actinobacteriota	Post-Tx-onIS-6M	Vf	0.259651129539605
3446	Pt18	Actinobacteriota	Post-Tx-offIS-12M	Ac	0.127647229474906
3447	Pt18	Actinobacteriota	Post-Tx-offIS-12M	Hp	0.0466916940403567
3448	Pt18	Actinobacteriota	Post-Tx-offIS-12M	Ic	0.074311681368618
3449	Pt18	Actinobacteriota	Post-Tx-offIS-12M	Mb	0.174907292954265
3450	Pt18	Actinobacteriota	Post-Tx-offIS-12M	Pc	0.0678774120317821
3451	Pt18	Actinobacteriota	Post-Tx-offIS-12M	Ph	0.0162675101671939
3452	Pt18	Actinobacteriota	Post-Tx-offIS-12M	Ra	0.0056910569105691
3453	Pt18	Actinobacteriota	Post-Tx-offIS-12M	Vf	0.0801897983392645
3454	Pt18	Alphaproteobacteria	Pre-Tx	Ac	0.00662251655629139
3455	Pt18	Alphaproteobacteria	Pre-Tx	Hp	0.00292255236239649
3456	Pt18	Alphaproteobacteria	Pre-Tx	Ic	0.000400962309542903
3457	Pt18	Alphaproteobacteria	Pre-Tx	Mb	0.000999750062484379
3458	Pt18	Alphaproteobacteria	Pre-Tx	Pc	0.0867818400964243
3459	Pt18	Alphaproteobacteria	Pre-Tx	Ph	0.0210229055538123
3460	Pt18	Alphaproteobacteria	Pre-Tx	Ra	0.00133904659882164
3461	Pt18	Alphaproteobacteria	Pre-Tx	Vf	0.00762745885186672
3462	Pt18	Alphaproteobacteria	Post-Tx-onIS-3M	Ac	0.00818713450292397
3463	Pt18	Alphaproteobacteria	Post-Tx-onIS-3M	Hp	0.0074305827141181
3464	Pt18	Alphaproteobacteria	Post-Tx-onIS-3M	Ic	0.00883720930232558
3465	Pt18	Alphaproteobacteria	Post-Tx-onIS-3M	Mb	0.00164311534669734
3466	Pt18	Alphaproteobacteria	Post-Tx-onIS-3M	Pc	0.00431800863601727
3467	Pt18	Alphaproteobacteria	Post-Tx-onIS-3M	Ph	0.000983864620228256
3468	Pt18	Alphaproteobacteria	Post-Tx-onIS-3M	Ra	0.00021362956633198
3469	Pt18	Alphaproteobacteria	Post-Tx-onIS-3M	Vf	0
3470	Pt18	Alphaproteobacteria	Post-Tx-onIS-6M	Ac	0.0651987417786675
3471	Pt18	Alphaproteobacteria	Post-Tx-onIS-6M	Hp	0.0110143442622951
3472	Pt18	Alphaproteobacteria	Post-Tx-onIS-6M	Ic	0.0100749160423663
3473	Pt18	Alphaproteobacteria	Post-Tx-onIS-6M	Mb	0.0205086136177194
3474	Pt18	Alphaproteobacteria	Post-Tx-onIS-6M	Pc	0.00567190226876091
3475	Pt18	Alphaproteobacteria	Post-Tx-onIS-6M	Ph	0.000941397975994352
3476	Pt18	Alphaproteobacteria	Post-Tx-onIS-6M	Ra	0.000388048117966628
3477	Pt18	Alphaproteobacteria	Post-Tx-onIS-6M	Vf	0.0509007720903632
3478	Pt18	Alphaproteobacteria	Post-Tx-offIS-12M	Ac	0.11053089643168
3479	Pt18	Alphaproteobacteria	Post-Tx-offIS-12M	Hp	0.0741435945565462
3480	Pt18	Alphaproteobacteria	Post-Tx-offIS-12M	Ic	0.117882919005613
3481	Pt18	Alphaproteobacteria	Post-Tx-offIS-12M	Mb	0.0497527812113721
3482	Pt18	Alphaproteobacteria	Post-Tx-offIS-12M	Pc	0.251078320090806
3483	Pt18	Alphaproteobacteria	Post-Tx-offIS-12M	Ph	0.00248531405332128
3484	Pt18	Alphaproteobacteria	Post-Tx-offIS-12M	Ra	0.0002710027100271
3485	Pt18	Alphaproteobacteria	Post-Tx-offIS-12M	Vf	0.0239620403321471
3486	Pt18	Bacteria	Pre-Tx	Ac	0.00205526375884905
3487	Pt18	Bacteria	Pre-Tx	Hp	0.0628348757915246
3488	Pt18	Bacteria	Pre-Tx	Ic	0.000801924619085805
3489	Pt18	Bacteria	Pre-Tx	Mb	0.0232441889527618
3490	Pt18	Bacteria	Pre-Tx	Pc	0.0502209722780233
3491	Pt18	Bacteria	Pre-Tx	Ph	0.0185127078757452
3492	Pt18	Bacteria	Pre-Tx	Ra	0.00856989823245848
3493	Pt18	Bacteria	Pre-Tx	Vf	0.00120433560818948
3494	Pt18	Bacteria	Post-Tx-onIS-3M	Ac	0.0347953216374269
3495	Pt18	Bacteria	Post-Tx-onIS-3M	Hp	0.131012905748925
3496	Pt18	Bacteria	Post-Tx-onIS-3M	Ic	0.0190697674418605
3497	Pt18	Bacteria	Post-Tx-onIS-3M	Mb	0.00460072297075255
3498	Pt18	Bacteria	Post-Tx-onIS-3M	Pc	0.00127000254000508
3499	Pt18	Bacteria	Post-Tx-onIS-3M	Ph	0.00118063754427391
3500	Pt18	Bacteria	Post-Tx-onIS-3M	Ra	0.00491348002563555
3501	Pt18	Bacteria	Post-Tx-onIS-3M	Vf	0.00019588638589618
3502	Pt18	Bacteria	Post-Tx-onIS-6M	Ac	0.0131541321132399
3503	Pt18	Bacteria	Post-Tx-onIS-6M	Hp	0.0668545081967212
3504	Pt18	Bacteria	Post-Tx-onIS-6M	Ic	0.00800826659777835
3505	Pt18	Bacteria	Post-Tx-onIS-6M	Mb	0.0467596390484004
3506	Pt18	Bacteria	Post-Tx-onIS-6M	Pc	0.00087260034904014
3507	Pt18	Bacteria	Post-Tx-onIS-6M	Ph	0.000706048481995764
3508	Pt18	Bacteria	Post-Tx-onIS-6M	Ra	0
3509	Pt18	Bacteria	Post-Tx-onIS-6M	Vf	0.0177294824134973
3510	Pt18	Bacteria	Post-Tx-offIS-12M	Ac	0.0406150275601973
3511	Pt18	Bacteria	Post-Tx-offIS-12M	Hp	0.193805725011731
3512	Pt18	Bacteria	Post-Tx-offIS-12M	Ic	0.119219460037423
3513	Pt18	Bacteria	Post-Tx-offIS-12M	Mb	0.0692212608158219
3514	Pt18	Bacteria	Post-Tx-offIS-12M	Pc	0.0569807037457435
3515	Pt18	Bacteria	Post-Tx-offIS-12M	Ph	0.000903750564844103
3516	Pt18	Bacteria	Post-Tx-offIS-12M	Ra	0.0029810298102981
3517	Pt18	Bacteria	Post-Tx-offIS-12M	Vf	0.0268090154211151
3518	Pt18	Corynebacterium tuberculostearicum	Pre-Tx	Ac	0.0132450331125828
3519	Pt18	Corynebacterium tuberculostearicum	Pre-Tx	Hp	0.0696541646371164
3520	Pt18	Corynebacterium tuberculostearicum	Pre-Tx	Ic	0.196672012830794
3521	Pt18	Corynebacterium tuberculostearicum	Pre-Tx	Mb	0.0142464383904024
3522	Pt18	Corynebacterium tuberculostearicum	Pre-Tx	Pc	0.187223784652471
3523	Pt18	Corynebacterium tuberculostearicum	Pre-Tx	Ph	0.125509883903357
3524	Pt18	Corynebacterium tuberculostearicum	Pre-Tx	Ra	0.0599892876272094
3525	Pt18	Corynebacterium tuberculostearicum	Pre-Tx	Vf	0.00802890405459655
3526	Pt18	Corynebacterium tuberculostearicum	Post-Tx-onIS-3M	Ac	0.0649122807017544
3527	Pt18	Corynebacterium tuberculostearicum	Post-Tx-onIS-3M	Hp	0.00391083300743058
3528	Pt18	Corynebacterium tuberculostearicum	Post-Tx-onIS-3M	Ic	0.0148837209302326
3529	Pt18	Corynebacterium tuberculostearicum	Post-Tx-onIS-3M	Mb	0.00361485376273414
3530	Pt18	Corynebacterium tuberculostearicum	Post-Tx-onIS-3M	Pc	0.00863601727203454
3531	Pt18	Corynebacterium tuberculostearicum	Post-Tx-onIS-3M	Ph	0.00236127508854782
3532	Pt18	Corynebacterium tuberculostearicum	Post-Tx-onIS-3M	Ra	0.0279854731894894
3533	Pt18	Corynebacterium tuberculostearicum	Post-Tx-onIS-3M	Vf	0.330852105778648
3534	Pt18	Corynebacterium tuberculostearicum	Post-Tx-onIS-6M	Ac	0.0646268229911353
3535	Pt18	Corynebacterium tuberculostearicum	Post-Tx-onIS-6M	Hp	0.046875
3536	Pt18	Corynebacterium tuberculostearicum	Post-Tx-onIS-6M	Ic	0.170498579178507
3537	Pt18	Corynebacterium tuberculostearicum	Post-Tx-onIS-6M	Mb	0.0300792999726552
3538	Pt18	Corynebacterium tuberculostearicum	Post-Tx-onIS-6M	Pc	0.0113438045375218
3539	Pt18	Corynebacterium tuberculostearicum	Post-Tx-onIS-6M	Ph	0.0927277006354436
3540	Pt18	Corynebacterium tuberculostearicum	Post-Tx-onIS-6M	Ra	0.649398525417152
3541	Pt18	Corynebacterium tuberculostearicum	Post-Tx-onIS-6M	Vf	0.115813554475265
3542	Pt18	Corynebacterium tuberculostearicum	Post-Tx-offIS-12M	Ac	0.0606324340005802
3543	Pt18	Corynebacterium tuberculostearicum	Post-Tx-offIS-12M	Hp	0.0124354763022055
3544	Pt18	Corynebacterium tuberculostearicum	Post-Tx-offIS-12M	Ic	0.0791232290831329
3545	Pt18	Corynebacterium tuberculostearicum	Post-Tx-offIS-12M	Mb	0.0139060568603214
3546	Pt18	Corynebacterium tuberculostearicum	Post-Tx-offIS-12M	Pc	0.0254256526674234
3547	Pt18	Corynebacterium tuberculostearicum	Post-Tx-offIS-12M	Ph	0.0210122006326254
3548	Pt18	Corynebacterium tuberculostearicum	Post-Tx-offIS-12M	Ra	0.475067750677507
3549	Pt18	Corynebacterium tuberculostearicum	Post-Tx-offIS-12M	Vf	0.0322657176749703
3550	Pt18	Cutibacterium acnes	Pre-Tx	Ac	0.00228362639872117
3551	Pt18	Cutibacterium acnes	Pre-Tx	Hp	0.017535314174379
3552	Pt18	Cutibacterium acnes	Pre-Tx	Ic	0.000200481154771451
3553	Pt18	Cutibacterium acnes	Pre-Tx	Mb	0.00124968757810547
3554	Pt18	Cutibacterium acnes	Pre-Tx	Pc	0.0100441944556047
3555	Pt18	Cutibacterium acnes	Pre-Tx	Ph	0.0301223721368058
3556	Pt18	Cutibacterium acnes	Pre-Tx	Ra	0.00294590251740761
3557	Pt18	Cutibacterium acnes	Pre-Tx	Vf	0.00120433560818948
3558	Pt18	Cutibacterium acnes	Post-Tx-onIS-3M	Ac	0.054093567251462
3559	Pt18	Cutibacterium acnes	Post-Tx-onIS-3M	Hp	0.060617911615174
3560	Pt18	Cutibacterium acnes	Post-Tx-onIS-3M	Ic	0.0344186046511628
3561	Pt18	Cutibacterium acnes	Post-Tx-onIS-3M	Mb	0.0193887610910286
3562	Pt18	Cutibacterium acnes	Post-Tx-onIS-3M	Pc	0.0210820421640843
3563	Pt18	Cutibacterium acnes	Post-Tx-onIS-3M	Ph	0.00255804801259347
3564	Pt18	Cutibacterium acnes	Post-Tx-onIS-3M	Ra	0.148686178167058
3565	Pt18	Cutibacterium acnes	Post-Tx-onIS-3M	Vf	0.000587659157688541
3566	Pt18	Cutibacterium acnes	Post-Tx-onIS-6M	Ac	0.152130397483557
3567	Pt18	Cutibacterium acnes	Post-Tx-onIS-6M	Hp	0.0473872950819672
3568	Pt18	Cutibacterium acnes	Post-Tx-onIS-6M	Ic	0.00464996125032291
3569	Pt18	Cutibacterium acnes	Post-Tx-onIS-6M	Mb	0.0144927536231884
3570	Pt18	Cutibacterium acnes	Post-Tx-onIS-6M	Pc	0.00261780104712042
3571	Pt18	Cutibacterium acnes	Post-Tx-onIS-6M	Ph	0.00141209696399153
3572	Pt18	Cutibacterium acnes	Post-Tx-onIS-6M	Ra	0.000388048117966628
3573	Pt18	Cutibacterium acnes	Post-Tx-onIS-6M	Vf	0.0783528738919073
3574	Pt18	Cutibacterium acnes	Post-Tx-offIS-12M	Ac	0.0835509138381201
3575	Pt18	Cutibacterium acnes	Post-Tx-offIS-12M	Hp	0.0384795870483341
3576	Pt18	Cutibacterium acnes	Post-Tx-offIS-12M	Ic	0.00668270515904838
3577	Pt18	Cutibacterium acnes	Post-Tx-offIS-12M	Mb	0.046044499381953
3578	Pt18	Cutibacterium acnes	Post-Tx-offIS-12M	Pc	0.0163450624290579
3579	Pt18	Cutibacterium acnes	Post-Tx-offIS-12M	Ph	0.00519656574785359
3580	Pt18	Cutibacterium acnes	Post-Tx-offIS-12M	Ra	0.0035230352303523
3581	Pt18	Cutibacterium acnes	Post-Tx-offIS-12M	Vf	0.0785290628706999
3582	Pt18	Firmicutes	Pre-Tx	Ac	0.00776432975565198
3583	Pt18	Firmicutes	Pre-Tx	Hp	0.285435947394058
3584	Pt18	Firmicutes	Pre-Tx	Ic	0.0216519647153167
3585	Pt18	Firmicutes	Pre-Tx	Mb	0.0694826293426644
3586	Pt18	Firmicutes	Pre-Tx	Pc	0.115307352350341
3587	Pt18	Firmicutes	Pre-Tx	Ph	0.228114213994352
3588	Pt18	Firmicutes	Pre-Tx	Ra	0.0685591858596679
3589	Pt18	Firmicutes	Pre-Tx	Vf	0.00481734243275793
3590	Pt18	Firmicutes	Post-Tx-onIS-3M	Ac	0.211111111111111
3591	Pt18	Firmicutes	Post-Tx-onIS-3M	Hp	0.631599530700039
3592	Pt18	Firmicutes	Post-Tx-onIS-3M	Ic	0.24093023255814
3593	Pt18	Firmicutes	Post-Tx-onIS-3M	Mb	0.0289188301018732
3594	Pt18	Firmicutes	Post-Tx-onIS-3M	Pc	0.0500381000762002
3595	Pt18	Firmicutes	Post-Tx-onIS-3M	Ph	0.00413223140495868
3596	Pt18	Firmicutes	Post-Tx-onIS-3M	Ra	0.42939542832728
3597	Pt18	Firmicutes	Post-Tx-onIS-3M	Vf	0.0305582761998041
3598	Pt18	Firmicutes	Post-Tx-onIS-6M	Ac	0.164998570203031
3599	Pt18	Firmicutes	Post-Tx-onIS-6M	Hp	0.422899590163935
3600	Pt18	Firmicutes	Post-Tx-onIS-6M	Ic	0.107207439938001
3601	Pt18	Firmicutes	Post-Tx-onIS-6M	Mb	0.192234071643424
3602	Pt18	Firmicutes	Post-Tx-onIS-6M	Pc	0.0388307155322862
3603	Pt18	Firmicutes	Post-Tx-onIS-6M	Ph	0.203577312308779
3604	Pt18	Firmicutes	Post-Tx-onIS-6M	Ra	0.00194024058983314
3605	Pt18	Firmicutes	Post-Tx-onIS-6M	Vf	0.226193880468973
3606	Pt18	Firmicutes	Post-Tx-offIS-12M	Ac	0.239628662605164
3607	Pt18	Firmicutes	Post-Tx-offIS-12M	Hp	0.309713749413421
3608	Pt18	Firmicutes	Post-Tx-offIS-12M	Ic	0.305800588078054
3609	Pt18	Firmicutes	Post-Tx-offIS-12M	Mb	0.194375772558715
3610	Pt18	Firmicutes	Post-Tx-offIS-12M	Pc	0.18955732122588
3611	Pt18	Firmicutes	Post-Tx-offIS-12M	Ph	0.0131043831902395
3612	Pt18	Firmicutes	Post-Tx-offIS-12M	Ra	0.140108401084011
3613	Pt18	Firmicutes	Post-Tx-offIS-12M	Vf	0.141874258600237
3614	Pt18	Gammaproteobacteria	Pre-Tx	Ac	0.00159853847910482
3615	Pt18	Gammaproteobacteria	Pre-Tx	Hp	0.057476863127131
3616	Pt18	Gammaproteobacteria	Pre-Tx	Ic	0
3617	Pt18	Gammaproteobacteria	Pre-Tx	Mb	0.073731567108223
3618	Pt18	Gammaproteobacteria	Pre-Tx	Pc	0.0285255122539172
3619	Pt18	Gammaproteobacteria	Pre-Tx	Ph	0.019140257295262
3620	Pt18	Gammaproteobacteria	Pre-Tx	Ra	0.0425816818425281
3621	Pt18	Gammaproteobacteria	Pre-Tx	Vf	0.000802890405459656
3622	Pt18	Gammaproteobacteria	Post-Tx-onIS-3M	Ac	0.153216374269006
3623	Pt18	Gammaproteobacteria	Post-Tx-onIS-3M	Hp	0.026593664450528
3624	Pt18	Gammaproteobacteria	Post-Tx-onIS-3M	Ic	0.0548837209302326
3625	Pt18	Gammaproteobacteria	Post-Tx-onIS-3M	Mb	0.900755833059481
3626	Pt18	Gammaproteobacteria	Post-Tx-onIS-3M	Pc	0.173736347472694
3627	Pt18	Gammaproteobacteria	Post-Tx-onIS-3M	Ph	0.00275482093663911
3628	Pt18	Gammaproteobacteria	Post-Tx-onIS-3M	Ra	0.0448622089297159
3629	Pt18	Gammaproteobacteria	Post-Tx-onIS-3M	Vf	0.000783545543584721
3630	Pt18	Gammaproteobacteria	Post-Tx-onIS-6M	Ac	0.143265656276809
3631	Pt18	Gammaproteobacteria	Post-Tx-onIS-6M	Hp	0.151127049180328
3632	Pt18	Gammaproteobacteria	Post-Tx-onIS-6M	Ic	0.0749160423663137
3633	Pt18	Gammaproteobacteria	Post-Tx-onIS-6M	Mb	0.202625102543068
3634	Pt18	Gammaproteobacteria	Post-Tx-onIS-6M	Pc	0.0119982547993019
3635	Pt18	Gammaproteobacteria	Post-Tx-onIS-6M	Ph	0.0807248764415157
