group	site_specific	Taxa	relab
733	Pt15 Post-Tx-offIS-12M	Vf	C.amycolatum_A	0.013620178589839
734	Pt15 Post-Tx-offIS-12M	Vf	C.aurimucosum_E	0.0932697691463049
735	Pt15 Post-Tx-offIS-12M	Vf	C.durum	0.0136015682711852
736	Pt15 Post-Tx-offIS-12M	Vf	C.haemomassiliense	0.0186432735334528
737	Pt15 Post-Tx-offIS-12M	Vf	C.kefirresidentii	0.0352561604721248
738	Pt15 Post-Tx-offIS-12M	Vf	C.lipophilum	0.0242269339795371
739	Pt15 Post-Tx-offIS-12M	Vf	C.simulans	0.301649496051611
740	Pt15 Post-Tx-offIS-12M	Vf	C.sp017942225	0.022783924937443
741	Pt15 Post-Tx-offIS-12M	Vf	C.sp022288805	0.0408534547499892
742	Pt15 Post-Tx-offIS-12M	Vf	C.sp900539985	0.0809376295296119
743	Pt15 Post-Tx-offIS-12M	Vf	C.sp943912665	0.0280029018159065
744	Pt15 Post-Tx-offIS-12M	Vf	C.sp943914015	0.0143950586635228
745	Pt15 Post-Tx-offIS-12M	Vf	C.tuberculostearicum	0.200118274735159
746	Pt15 Post-Tx-offIS-12M	Vf	C.tuberculostearicum_D	0.0929366528771244
747	Pt15 Post-Tx-onIS-6M	Ac	C.massiliense	0.965752689477615
748	Pt15 Post-Tx-onIS-6M	Ac	C.tuberculostearicum	0.0342473105223852
749	Pt15 Post-Tx-onIS-6M	Hp	C.aurimucosum_E	0.118361969835423
750	Pt15 Post-Tx-onIS-6M	Hp	C.haemomassiliense	0.0252837151826045
751	Pt15 Post-Tx-onIS-6M	Hp	C.jeikeium_A	0.0269778501087496
752	Pt15 Post-Tx-onIS-6M	Hp	C.kefirresidentii	0.0236525092155018
753	Pt15 Post-Tx-onIS-6M	Hp	C.lipophilum	0.0297418829460843
754	Pt15 Post-Tx-onIS-6M	Hp	C.massiliense	0.177072111276142
755	Pt15 Post-Tx-onIS-6M	Hp	C.minutissimum	0.0350921047719959
756	Pt15 Post-Tx-onIS-6M	Hp	C.minutissimum_B	0.0518976157732493
757	Pt15 Post-Tx-onIS-6M	Hp	C.propinquum	0.0276425592220082
758	Pt15 Post-Tx-onIS-6M	Hp	C.pseudokroppenstedtii	0.019093416497044
759	Pt15 Post-Tx-onIS-6M	Hp	C.simulans	0.0588728293086474
760	Pt15 Post-Tx-onIS-6M	Hp	C.sp017942225	0.0166212713547694
761	Pt15 Post-Tx-onIS-6M	Hp	C.sp900539985	0.0834125486076809
762	Pt15 Post-Tx-onIS-6M	Hp	C.sp943912665	0.0363799616595492
763	Pt15 Post-Tx-onIS-6M	Hp	C.tuberculostearicum	0.178638025644403
764	Pt15 Post-Tx-onIS-6M	Hp	C.tuberculostearicum_D	0.0912596285961482
765	Pt15 Post-Tx-onIS-6M	Ic	C.afermentans	0.0114291627992745
766	Pt15 Post-Tx-onIS-6M	Ic	C.amycolatum_A	0.00399857982369368
767	Pt15 Post-Tx-onIS-6M	Ic	C.aurimucosum_E	0.0780428232347749
768	Pt15 Post-Tx-onIS-6M	Ic	C.haemomassiliense	0.01341796245996
769	Pt15 Post-Tx-onIS-6M	Ic	C.jeikeium_A	0.0205534350043466
770	Pt15 Post-Tx-onIS-6M	Ic	C.kefirresidentii	0.0629333296912299
771	Pt15 Post-Tx-onIS-6M	Ic	C.lipophilum	0.0148195975965025
772	Pt15 Post-Tx-onIS-6M	Ic	C.massiliense	0.350207842317422
773	Pt15 Post-Tx-onIS-6M	Ic	C.minutissimum	0.0313985881099934
774	Pt15 Post-Tx-onIS-6M	Ic	C.minutissimum_B	0.05607617475597
775	Pt15 Post-Tx-onIS-6M	Ic	C.pseudokroppenstedtii	0.00733511175834251
776	Pt15 Post-Tx-onIS-6M	Ic	C.simulans	0.0311427940121075
777	Pt15 Post-Tx-onIS-6M	Ic	C.sp001812805	0.0291662564191569
778	Pt15 Post-Tx-onIS-6M	Ic	C.sp017942225	0.0226943854354007
779	Pt15 Post-Tx-onIS-6M	Ic	C.sp900539985	0.0613775288699164
780	Pt15 Post-Tx-onIS-6M	Ic	C.sp943912665	0.0153974548210031
781	Pt15 Post-Tx-onIS-6M	Ic	C.tuberculostearicum	0.126862528352518
782	Pt15 Post-Tx-onIS-6M	Ic	C.tuberculostearicum_D	0.0631464445383874
783	Pt15 Post-Tx-onIS-6M	Mb	C.aurimucosum_E	0.132496127698192
784	Pt15 Post-Tx-onIS-6M	Mb	C.jeikeium_A	0.023033094094426
785	Pt15 Post-Tx-onIS-6M	Mb	C.lipophilum	0.0478236661490506
786	Pt15 Post-Tx-onIS-6M	Mb	C.massiliense	0.187281129251505
787	Pt15 Post-Tx-onIS-6M	Mb	C.minutissimum	0.0495233070257931
788	Pt15 Post-Tx-onIS-6M	Mb	C.minutissimum_B	0.0686613775436068
789	Pt15 Post-Tx-onIS-6M	Mb	C.simulans	0.0744458049631392
790	Pt15 Post-Tx-onIS-6M	Mb	C.sp900539985	0.0908982810556964
791	Pt15 Post-Tx-onIS-6M	Mb	C.sp943912665	0.034714061588476
792	Pt15 Post-Tx-onIS-6M	Mb	C.tuberculostearicum	0.192059714117937
793	Pt15 Post-Tx-onIS-6M	Mb	C.tuberculostearicum_D	0.0990634365121772
794	Pt15 Post-Tx-onIS-6M	Pc	C.aurimucosum_E	0.0485699138816029
795	Pt15 Post-Tx-onIS-6M	Pc	C.massiliense	0.0921724074063278
796	Pt15 Post-Tx-onIS-6M	Pc	C.simulans	0.713939203954951
797	Pt15 Post-Tx-onIS-6M	Pc	C.sp900539985	0.0357489033605931
798	Pt15 Post-Tx-onIS-6M	Pc	C.tuberculostearicum	0.0696898735615131
799	Pt15 Post-Tx-onIS-6M	Pc	C.tuberculostearicum_D	0.039879697835012
800	Pt15 Post-Tx-onIS-6M	Ph	C.afermentans	0.034900671196049
801	Pt15 Post-Tx-onIS-6M	Ph	C.aurimucosum_E	0.126418789505202
802	Pt15 Post-Tx-onIS-6M	Ph	C.kefirresidentii	0.024024810428668
803	Pt15 Post-Tx-onIS-6M	Ph	C.lipophilum	0.0137061071974658
804	Pt15 Post-Tx-onIS-6M	Ph	C.massiliense	0.109438641442522
805	Pt15 Post-Tx-onIS-6M	Ph	C.minutissimum_B	0.01479348105874
806	Pt15 Post-Tx-onIS-6M	Ph	C.simulans	0.0272848858265859
807	Pt15 Post-Tx-onIS-6M	Ph	C.sp025144025	0.0595580533942812
808	Pt15 Post-Tx-onIS-6M	Ph	C.sp900539985	0.115917262190366
809	Pt15 Post-Tx-onIS-6M	Ph	C.sp943912665	0.0112428493923119
810	Pt15 Post-Tx-onIS-6M	Ph	C.tuberculostearicum	0.168603368490733
811	Pt15 Post-Tx-onIS-6M	Ph	C.tuberculostearicum_D	0.294111079877075
812	Pt15 Post-Tx-onIS-6M	Vf	C.afermentans	0.0242312834180149
813	Pt15 Post-Tx-onIS-6M	Vf	C.amycolatum_A	0.0121010820254125
814	Pt15 Post-Tx-onIS-6M	Vf	C.aurimucosum_E	0.0959318167975767
815	Pt15 Post-Tx-onIS-6M	Vf	C.haemomassiliense	0.0259750540638723
816	Pt15 Post-Tx-onIS-6M	Vf	C.jeikeium_A	0.024074105332945
817	Pt15 Post-Tx-onIS-6M	Vf	C.kefirresidentii	0.0258540354633808
818	Pt15 Post-Tx-onIS-6M	Vf	C.lipophilum	0.0304786544624949
819	Pt15 Post-Tx-onIS-6M	Vf	C.massiliense	0.193542755122988
820	Pt15 Post-Tx-onIS-6M	Vf	C.minutissimum	0.0393954914596161
821	Pt15 Post-Tx-onIS-6M	Vf	C.minutissimum_B	0.0567452679359223
822	Pt15 Post-Tx-onIS-6M	Vf	C.propinquum	0.0324179551090037
823	Pt15 Post-Tx-onIS-6M	Vf	C.pseudokroppenstedtii	0.014577561516555
824	Pt15 Post-Tx-onIS-6M	Vf	C.simulans	0.0518611514201295
825	Pt15 Post-Tx-onIS-6M	Vf	C.sp001812805	0.0316990345733482
826	Pt15 Post-Tx-onIS-6M	Vf	C.sp017942225	0.0198300470044971
827	Pt15 Post-Tx-onIS-6M	Vf	C.sp900539985	0.0690893593595051
828	Pt15 Post-Tx-onIS-6M	Vf	C.sp943912665	0.0300583886469201
829	Pt15 Post-Tx-onIS-6M	Vf	C.tuberculostearicum	0.146950464263125
830	Pt15 Post-Tx-onIS-6M	Vf	C.tuberculostearicum_D	0.0751864920246928
831	Pt15 Pre-Tx	Mb	C.kefirresidentii	0.324565587078195
832	Pt15 Pre-Tx	Mb	C.tuberculostearicum	0.675434412921805
833	Pt15 Pre-Tx	Ph	C.massiliense	0.533545286453932
834	Pt15 Pre-Tx	Ph	C.tuberculostearicum	0.466454713546068
835	Pt14 Post-Tx-offIS-12M	Ac	C.kefirresidentii	1
836	Pt14 Post-Tx-offIS-12M	Hp	C.kefirresidentii	1
837	Pt14 Post-Tx-offIS-12M	Ic	C.aurimucosum_E	0.14434714265305
838	Pt14 Post-Tx-offIS-12M	Ic	C.kefirresidentii	0.639531610406776
839	Pt14 Post-Tx-offIS-12M	Ic	C.sp900539985	0.0652830394403415
840	Pt14 Post-Tx-offIS-12M	Ic	C.tuberculostearicum	0.0874818090335328
841	Pt14 Post-Tx-offIS-12M	Ic	C.tuberculostearicum_D	0.0633563984662999
842	Pt14 Post-Tx-offIS-12M	Mb	C.kefirresidentii	1
843	Pt14 Post-Tx-offIS-12M	Ph	C.afermentans	0.184466856390211
844	Pt14 Post-Tx-offIS-12M	Ph	C.appendicis	0.097485328509883
845	Pt14 Post-Tx-offIS-12M	Ph	C.aurimucosum_E	0.0760127408629091
846	Pt14 Post-Tx-offIS-12M	Ph	C.dentalis	0.0215777300215403
847	Pt14 Post-Tx-offIS-12M	Ph	C.haemomassiliense	0.0687496499275246
848	Pt14 Post-Tx-offIS-12M	Ph	C.lipophilum	0.120413783332887
849	Pt14 Post-Tx-offIS-12M	Ph	C.sp001807265	0.0615830458205099
850	Pt14 Post-Tx-offIS-12M	Ph	C.sp025144025	0.0306930535527573
851	Pt14 Post-Tx-offIS-12M	Ph	C.sp900539985	0.102009693052925
852	Pt14 Post-Tx-offIS-12M	Ph	C.tuberculostearicum	0.0804055779836729
853	Pt14 Post-Tx-offIS-12M	Ph	C.tuberculostearicum_D	0.15660254054518
854	Pt14 Post-Tx-offIS-12M	Ra	C.kefirresidentii	1
855	Pt14 Post-Tx-offIS-12M	Vf	C.aurimucosum_E	0.265484513607561
856	Pt14 Post-Tx-offIS-12M	Vf	C.kefirresidentii	0.734515486392439
857	Pt14 Pre-Tx	Hp	C.kefirresidentii	1
858	Pt14 Pre-Tx	Ic	C.aurimucosum_E	1
859	Pt14 Pre-Tx	Ph	C.afermentans	0.0405307670035167
860	Pt14 Pre-Tx	Ph	C.appendicis	0.0135459847686107
861	Pt14 Pre-Tx	Ph	C.aurimucosum_E	0.127004170055146
862	Pt14 Pre-Tx	Ph	C.sp025144025	0.0745801118691344
863	Pt14 Pre-Tx	Ph	C.sp900539985	0.155593778920371
864	Pt14 Pre-Tx	Ph	C.tuberculostearicum	0.187174509619968
865	Pt14 Pre-Tx	Ph	C.tuberculostearicum_D	0.401570677763253
866	Pt14 Pre-Tx	Vf	C.aurimucosum_E	0.530200844291723
867	Pt14 Pre-Tx	Vf	C.kefirresidentii	0.469799155708277
868	Pt18 Post-Tx-offIS-12M	Hp	C.durum	1
869	Pt18 Post-Tx-offIS-12M	Ic	C.aurimucosum_E	0.14939427541781
870	Pt18 Post-Tx-offIS-12M	Ic	C.durum	0.0476030709709821
871	Pt18 Post-Tx-offIS-12M	Ic	C.glucuronolyticum	0.25151731532255
872	Pt18 Post-Tx-offIS-12M	Ic	C.sp900539985	0.178439051778698
873	Pt18 Post-Tx-offIS-12M	Ic	C.sp943914015	0.0938556926766535
874	Pt18 Post-Tx-offIS-12M	Ic	C.tuberculostearicum	0.12950937049631
875	Pt18 Post-Tx-offIS-12M	Ic	C.tuberculostearicum_D	0.149681223336997
876	Pt18 Post-Tx-offIS-12M	Ph	C.afermentans	0.108428267941097
877	Pt18 Post-Tx-offIS-12M	Ph	C.aurimucosum_E	0.104844796497006
878	Pt18 Post-Tx-offIS-12M	Ph	C.sp900539985	0.121877445193974
879	Pt18 Post-Tx-offIS-12M	Ph	C.tuberculostearicum	0.16604673546837
880	Pt18 Post-Tx-offIS-12M	Ph	C.tuberculostearicum_D	0.498802754899553
881	Pt18 Post-Tx-offIS-12M	Ra	C.aurimucosum_E	0.289570636443146
882	Pt18 Post-Tx-offIS-12M	Ra	C.glucuronolyticum	0.0196831869964061
883	Pt18 Post-Tx-offIS-12M	Ra	C.sp900539985	0.237792311820676
884	Pt18 Post-Tx-offIS-12M	Ra	C.sp943914015	0.232633581068048
885	Pt18 Post-Tx-offIS-12M	Ra	C.tuberculostearicum	0.118455670057339
886	Pt18 Post-Tx-offIS-12M	Ra	C.tuberculostearicum_D	0.101864613614385
887	Pt18 Post-Tx-offIS-12M	Vf	C.durum	1
888	Pt18 Post-Tx-onIS-6M	Hp	C.durum	0.80424845252528
889	Pt18 Post-Tx-onIS-6M	Hp	C.sp900539985	0.19575154747472
890	Pt18 Post-Tx-onIS-6M	Ic	C.sp900539985	1
891	Pt18 Post-Tx-onIS-6M	Mb	C.durum	1
892	Pt18 Post-Tx-onIS-6M	Ph	C.afermentans	0.568462640186908
893	Pt18 Post-Tx-onIS-6M	Ph	C.aurimucosum_E	0.0533380786889941
894	Pt18 Post-Tx-onIS-6M	Ph	C.lipophilum	0.0696409458271608
895	Pt18 Post-Tx-onIS-6M	Ph	C.lujinxingii	0.018492241169747
896	Pt18 Post-Tx-onIS-6M	Ph	C.sp900539985	0.0533557191883919
897	Pt18 Post-Tx-onIS-6M	Ph	C.tuberculostearicum	0.0653450856261767
898	Pt18 Post-Tx-onIS-6M	Ph	C.tuberculostearicum_D	0.171365289312622
899	Pt18 Post-Tx-onIS-6M	Ra	C.sp900539985	1
900	Pt18 Post-Tx-onIS≤3M	Ph	C.tuberculostearicum_D	1
901	Pt18 Post-Tx-onIS≤3M	Vf	C.sp900539985	1
902	Pt18 Pre-Tx	Ic	C.kefirresidentii	1
903	Pt18 Pre-Tx	Ph	C.afermentans	0.474266877438242
904	Pt18 Pre-Tx	Ph	C.tuberculostearicum_D	0.525733122561758
905	Pt18 Pre-Tx	Ra	C.sp900539985	1
906	Pt17 Post-Tx-offIS-12M	Ac	C.matruchotii	1
907	Pt17 Post-Tx-offIS-12M	Pc	C.tuberculostearicum_D	1
908	Pt17 Post-Tx-offIS-12M	Ph	C.afermentans	0.0979591648351751
909	Pt17 Post-Tx-offIS-12M	Ph	C.aurimucosum_E	0.132854032531736
910	Pt17 Post-Tx-offIS-12M	Ph	C.simulans	0.0307588120907193
911	Pt17 Post-Tx-offIS-12M	Ph	C.sp900539985	0.146473086686776
912	Pt17 Post-Tx-offIS-12M	Ph	C.tuberculostearicum	0.209980247138257
913	Pt17 Post-Tx-offIS-12M	Ph	C.tuberculostearicum_D	0.381974656717336
914	Pt17 Post-Tx-offIS-12M	Vf	C.matruchotii	1
915	Pt17 Post-Tx-onIS-6M	Ph	C.tuberculostearicum	0.46947211590484
916	Pt17 Post-Tx-onIS-6M	Ph	C.tuberculostearicum_D	0.53052788409516
917	Pt17 Pre-Tx	Hp	C.propinquum	1
918	Pt17 Pre-Tx	Ph	C.tuberculostearicum	0.414442574594228
919	Pt17 Pre-Tx	Ph	C.tuberculostearicum_D	0.585557425405772
920	Pt21 Post-Tx-onIS-6M	Ic	C.aurimucosum_E	0.269924102936127
921	Pt21 Post-Tx-onIS-6M	Ic	C.sp900539985	0.303845534786936
922	Pt21 Post-Tx-onIS-6M	Ic	C.tuberculostearicum	0.426230362276937
923	Pt21 Post-Tx-onIS-6M	Ph	C.afermentans	0.016224812253772
924	Pt21 Post-Tx-onIS-6M	Ph	C.aurimucosum_E	0.124854930028112
925	Pt21 Post-Tx-onIS-6M	Ph	C.sp022288805	0.0386184046303121
926	Pt21 Post-Tx-onIS-6M	Ph	C.sp025144025	0.080844855460783
927	Pt21 Post-Tx-onIS-6M	Ph	C.sp900539985	0.16243635570255
928	Pt21 Post-Tx-onIS-6M	Ph	C.tuberculostearicum	0.18591941133934
929	Pt21 Post-Tx-onIS-6M	Ph	C.tuberculostearicum_D	0.391101230585131
930	Pt21 Post-Tx-onIS-6M	Vf	C.aurimucosum_E	0.165805219314194
931	Pt21 Post-Tx-onIS-6M	Vf	C.jeikeium_A	0.0524608324925034
932	Pt21 Post-Tx-onIS-6M	Vf	C.kefirresidentii	0.123781596391621
933	Pt21 Post-Tx-onIS-6M	Vf	C.simulans	0.133193275447569
934	Pt21 Post-Tx-onIS-6M	Vf	C.sp900539985	0.115394133839065
935	Pt21 Post-Tx-onIS-6M	Vf	C.tuberculostearicum	0.268074948911386
936	Pt21 Post-Tx-onIS-6M	Vf	C.tuberculostearicum_D	0.141289993603662
937	Pt21 Post-Tx-onIS≤3M	Ph	C.afermentans	0.0171620266495747
938	Pt21 Post-Tx-onIS≤3M	Ph	C.aurimucosum_E	0.162390149320032
939	Pt21 Post-Tx-onIS≤3M	Ph	C.dentalis	0.0231890453753863
940	Pt21 Post-Tx-onIS≤3M	Ph	C.doosanense	0.0162423569784834
941	Pt21 Post-Tx-onIS≤3M	Ph	C.haemomassiliense	0.0186860395648311
942	Pt21 Post-Tx-onIS≤3M	Ph	C.kefirresidentii	0.128097771564236
943	Pt21 Post-Tx-onIS≤3M	Ph	C.simulans	0.0335694713021582
944	Pt21 Post-Tx-onIS≤3M	Ph	C.sp900539985	0.194983166643946
945	Pt21 Post-Tx-onIS≤3M	Ph	C.tuberculostearicum	0.159728178815545
946	Pt21 Post-Tx-onIS≤3M	Ph	C.tuberculostearicum_D	0.193626210790047
947	Pt21 Post-Tx-onIS≤3M	Ph	C.variabile	0.0226703741718105
948	Pt21 Post-Tx-onIS≤3M	Ph	C.xerosis	0.0296552088239501
949	Pt21 Post-Tx-onIS≤3M	Vf	C.aurimucosum_E	0.119581381137449
950	Pt21 Post-Tx-onIS≤3M	Vf	C.kefirresidentii	0.249019173181361
951	Pt21 Post-Tx-onIS≤3M	Vf	C.simulans	0.189636341068023
952	Pt21 Post-Tx-onIS≤3M	Vf	C.sp900539985	0.11198754830994
953	Pt21 Post-Tx-onIS≤3M	Vf	C.tuberculostearicum	0.170458212917221
954	Pt21 Post-Tx-onIS≤3M	Vf	C.tuberculostearicum_D	0.159317343386006
955	Pt21 Pre-Tx	Ac	C.sp900539985	1
956	Pt21 Pre-Tx	Ic	C.jeikeium_A	0.29077140242978
957	Pt21 Pre-Tx	Ic	C.simulans	0.70922859757022
958	Pt24 Post-Tx-offIS-24M	Ac	C.massiliense	0.179983768115651
959	Pt24 Post-Tx-offIS-24M	Ac	C.striatum	0.820016231884349
960	Pt24 Post-Tx-offIS-24M	Hp	C.striatum	1
961	Pt24 Post-Tx-offIS-24M	Ic	C.striatum	1
962	Pt24 Post-Tx-offIS-24M	Mb	C.aurimucosum_E	0.115925949343688
963	Pt24 Post-Tx-offIS-24M	Mb	C.massiliense	0.103302062758898
964	Pt24 Post-Tx-offIS-24M	Mb	C.striatum	0.780771987897414
965	Pt24 Post-Tx-offIS-24M	Pc	C.striatum	0.849348560440059
966	Pt24 Post-Tx-offIS-24M	Pc	C.tuberculostearicum_D	0.150651439559941
967	Pt24 Post-Tx-offIS-24M	Ph	C.afermentans	0.0847598053147671
968	Pt24 Post-Tx-offIS-24M	Ph	C.aurimucosum_E	0.0668345525423668
969	Pt24 Post-Tx-offIS-24M	Ph	C.gottingense	0.0386814278152787
970	Pt24 Post-Tx-offIS-24M	Ph	C.haemomassiliense	0.0392538864408811
971	Pt24 Post-Tx-offIS-24M	Ph	C.sp900539985	0.0592814028386418
972	Pt24 Post-Tx-offIS-24M	Ph	C.striatum	0.437119315974368
973	Pt24 Post-Tx-offIS-24M	Ph	C.tuberculostearicum	0.0962509690371657
974	Pt24 Post-Tx-offIS-24M	Ph	C.tuberculostearicum_D	0.177818640036531
975	Pt24 Post-Tx-offIS-24M	Ra	C.aurimucosum_E	0.194130641453589
976	Pt24 Post-Tx-offIS-24M	Ra	C.massiliense	0.657168021394513
977	Pt24 Post-Tx-offIS-24M	Ra	C.striatum	0.148701337151897
978	Pt24 Post-Tx-offIS-24M	Vf	C.mucifaciens	0.440163185704168
979	Pt24 Post-Tx-offIS-24M	Vf	C.striatum	0.559836814295832
980	Pt24 Pre-Tx	Hp	C.simulans	1
981	Pt24 Pre-Tx	Mb	C.simulans	1
982	Pt24 Pre-Tx	Pc	C.simulans	1
983	Pt24 Pre-Tx	Ph	C.simulans	1
984	Pt24 Pre-Tx	Ra	C.simulans	1
985	Pt22 Post-Tx-onIS≤3M	Hp	C.kefirresidentii	1
986	Pt22 Post-Tx-onIS≤3M	Ra	C.kefirresidentii	1
987	Pt22 Post-Tx-onIS≤3M	Vf	C.kefirresidentii	1
988	Pt22 Pre-Tx	Ra	C.pyruviciproducens	1
989	Pt19 Post-Tx-offIS-12M	Ac	C.kefirresidentii	0.10939171559072
990	Pt19 Post-Tx-offIS-12M	Ac	C.tuberculostearicum	0.624278977778783
991	Pt19 Post-Tx-offIS-12M	Ac	C.tuberculostearicum_D	0.266329306630497
992	Pt19 Post-Tx-offIS-12M	Hp	C.sp943912665	0.0503436547352024
993	Pt19 Post-Tx-offIS-12M	Hp	C.tuberculostearicum	0.667503209898767
994	Pt19 Post-Tx-offIS-12M	Hp	C.tuberculostearicum_D	0.282153135366031
995	Pt19 Post-Tx-offIS-12M	Ic	C.aurimucosum_E	0.13961995051162
996	Pt19 Post-Tx-offIS-12M	Ic	C.sp900539985	0.150468597425339
997	Pt19 Post-Tx-offIS-12M	Ic	C.sp943912665	0.0415847734574991
998	Pt19 Post-Tx-offIS-12M	Ic	C.tuberculostearicum	0.470768116364319
999	Pt19 Post-Tx-offIS-12M	Ic	C.tuberculostearicum_D	0.197558562241223
1000	Pt19 Post-Tx-offIS-12M	Mb	C.tuberculostearicum	1
1001	Pt19 Post-Tx-offIS-12M	Pc	C.tuberculostearicum	1
1002	Pt19 Post-Tx-offIS-12M	Ph	C.sanguinis	0.0887775726475193
1003	Pt19 Post-Tx-offIS-12M	Ph	C.sp900539985	0.169806196357515
1004	Pt19 Post-Tx-offIS-12M	Ph	C.tuberculostearicum	0.487000661300717
1005	Pt19 Post-Tx-offIS-12M	Ph	C.tuberculostearicum_D	0.254415569694249
1006	Pt19 Post-Tx-offIS-12M	Vf	C.kefirresidentii	0.0839505023069575
1007	Pt19 Post-Tx-offIS-12M	Vf	C.sp943912665	0.0442969033993107
1008	Pt19 Post-Tx-offIS-12M	Vf	C.tuberculostearicum	0.614519198520916
1009	Pt19 Post-Tx-offIS-12M	Vf	C.tuberculostearicum_D	0.257233395772816
1010	Pt19 Post-Tx-onIS-6M	Ac	C.kefirresidentii	0.725989980550682
1011	Pt19 Post-Tx-onIS-6M	Ac	C.tuberculostearicum	0.274010019449318
1012	Pt19 Post-Tx-onIS-6M	Hp	C.kefirresidentii	0.588041308545214
1013	Pt19 Post-Tx-onIS-6M	Hp	C.tuberculostearicum	0.411958691454786
1014	Pt19 Post-Tx-onIS-6M	Ic	C.kefirresidentii	0.415591210472471
1015	Pt19 Post-Tx-onIS-6M	Ic	C.simulans	0.039441209127026
1016	Pt19 Post-Tx-onIS-6M	Ic	C.sp900539985	0.103119336007196
1017	Pt19 Post-Tx-onIS-6M	Ic	C.tuberculostearicum	0.309506997703802
1018	Pt19 Post-Tx-onIS-6M	Ic	C.tuberculostearicum_D	0.132341246689505
1019	Pt19 Post-Tx-onIS-6M	Mb	C.kefirresidentii	0.602725147753364
1020	Pt19 Post-Tx-onIS-6M	Mb	C.tuberculostearicum	0.397274852246636
1021	Pt19 Post-Tx-onIS-6M	Pc	C.kefirresidentii	0.798055781415981
1022	Pt19 Post-Tx-onIS-6M	Pc	C.tuberculostearicum	0.201944218584019
1023	Pt19 Post-Tx-onIS-6M	Ph	C.kefirresidentii	0.595526710893773
1024	Pt19 Post-Tx-onIS-6M	Ph	C.tuberculostearicum	0.404473289106227
1025	Pt19 Post-Tx-onIS-6M	Ra	C.kefirresidentii	1
1026	Pt19 Post-Tx-onIS-6M	Vf	C.kefirresidentii	0.73728674993568
1027	Pt19 Post-Tx-onIS-6M	Vf	C.tuberculostearicum	0.26271325006432
1028	Pt19 Post-Tx-onIS≤3M	Hp	C.kefirresidentii	0.682489236929209
1029	Pt19 Post-Tx-onIS≤3M	Hp	C.simulans	0.317510763070791
1030	Pt19 Post-Tx-onIS≤3M	Ic	C.kefirresidentii	0.819947204339
1031	Pt19 Post-Tx-onIS≤3M	Ic	C.simulans	0.180052795661
1032	Pt19 Post-Tx-onIS≤3M	Mb	C.kefirresidentii	0.654285249638091
1033	Pt19 Post-Tx-onIS≤3M	Mb	C.simulans	0.345714750361909
1034	Pt19 Post-Tx-onIS≤3M	Ph	C.appendicis	1
1035	Pt19 Pre-Tx	Hp	C.tuberculostearicum	1
1036	Pt19 Pre-Tx	Ic	C.tuberculostearicum	1
1037	Pt20 Post-Tx-offIS-12M	Hp	C.durum	1
1038	Pt20 Post-Tx-offIS-12M	Ic	C.auriscanis	1
1039	Pt20 Post-Tx-offIS-12M	Ra	C.durum	1
1040	Pt20 Post-Tx-offIS-12M	Vf	C.durum	1
1041	Pt20 Post-Tx-onIS-6M	Hp	C.durum	0.520947264799751
1042	Pt20 Post-Tx-onIS-6M	Hp	C.matruchotii	0.479052735200249
1043	Pt20 Post-Tx-onIS-6M	Ic	C.uberis	1
1044	Pt20 Post-Tx-onIS-6M	Mb	C.durum	1
1045	Pt20 Post-Tx-onIS-6M	Ph	C.tuberculostearicum_D	1
1046	Pt20 Post-Tx-onIS-6M	Ra	C.durum	0.125426886928375
1047	Pt20 Post-Tx-onIS-6M	Ra	C.massiliense	0.874573113071625
1048	Pt20 Post-Tx-onIS-6M	Vf	C.durum	1
1049	Pt20 Pre-Tx	Hp	C.minutissimum_A	1
1050	Pt20 Pre-Tx	Ph	C.striatum	1
1051	Pt23 Post-Tx-onIS≤3M	Hp	C.durum	0.768225538883825
1052	Pt23 Post-Tx-onIS≤3M	Hp	C.pseudodiphtheriticum	0.231774461116175
1053	Pt23 Post-Tx-onIS≤3M	Ic	C.aurimucosum_E	0.404357930765564
1054	Pt23 Post-Tx-onIS≤3M	Ic	C.durum	0.0850878026860614
1055	Pt23 Post-Tx-onIS≤3M	Ic	C.pyruviciproducens	0.510554266548375
1056	Pt23 Post-Tx-onIS≤3M	Mb	C.durum	0.875258508707259
1057	Pt23 Post-Tx-onIS≤3M	Mb	C.kefirresidentii	0.124741491292741
1058	Pt23 Post-Tx-onIS≤3M	Ph	C.aurimucosum_E	0.442960595034327
1059	Pt23 Post-Tx-onIS≤3M	Ph	C.kefirresidentii	0.212039981013122
1060	Pt23 Post-Tx-onIS≤3M	Ph	C.tuberculostearicum_D	0.344999423952551
1061	Pt23 Post-Tx-onIS≤3M	Ra	C.durum	0.479754618521895
1062	Pt23 Post-Tx-onIS≤3M	Ra	C.kefirresidentii	0.164662069930978
1063	Pt23 Post-Tx-onIS≤3M	Ra	C.pseudodiphtheriticum	0.355583311547127
1064	Pt23 Post-Tx-onIS≤3M	Vf	C.durum	0.71227515782751
1065	Pt23 Post-Tx-onIS≤3M	Vf	C.kefirresidentii	0.0546837417091342
1066	Pt23 Post-Tx-onIS≤3M	Vf	C.matruchotii	0.141181554332051
1067	Pt23 Post-Tx-onIS≤3M	Vf	C.pseudodiphtheriticum	0.0918595461313039
1068	Pt01 Pre-Tx	Ac	C.accolens	0
1069	Pt02 Pre-Tx	Ac	C.accolens	0
1070	Pt03 Pre-Tx	Ac	C.accolens	0
1071	Pt10 Pre-Tx	Ac	C.accolens	0
